State,Department,Website,District,Block
Telangana,"Government Polytechnic, Yadagirigutta",RTI_telangana,Yadagirigutta,NA
Telangana,Ground Water Department Peddapalli,RTI_telangana,Peddapalli,NA
Telangana,"Ground Water Department, Nalgonda",RTI_telangana,Nalgonda,NA
Telangana,"Ground Water Department, Jangoan District",RTI_telangana,Jangoan District,NA
Telangana,"Ground Water Department, Jayashankar Bhupalapally",RTI_telangana,Jayashankar Bhupalapally,NA
Telangana,"Ground Water Department, Jogulamba Gadwal District",RTI_telangana,Jogulamba Gadwal,NA
Telangana,"Ground Water Department, Khammam",RTI_telangana,Khammam,NA
Telangana,"Ground Water Department, Mahabubabad District",RTI_telangana,Mahabubabad,NA
Telangana,"Ground Water Department, Mahabubnagar District",RTI_telangana,Mahabubnagar,NA
Telangana,"Ground Water Department, Medchal-Malkajgiri District",RTI_telangana,Medchal,NA
Telangana,"Ground Water Department, Mulugu",RTI_telangana,Mulugu,NA
Telangana,"Ground Water Department, Narayanpet",RTI_telangana,Narayanpet,NA
Telangana,"Ground Water Department, Nimal",RTI_telangana,Nimal,NA
Telangana,"Ground Water Department, Rangareddy District",RTI_telangana,Ranga Reddy,NA
Telangana,"Ground Water Department, Sangareddy",RTI_telangana,Sangareddy,NA
Telangana,"Ground water department,Bhadradri Kothagudem",RTI_telangana,Bhadradri Kothagudem,NA
Telangana,"Ground Water Department,Bhadradri Kothagudem",RTI_telangana,Bhadradri Kothagudem,NA
Telangana,"Ground Water Department,Hyderabad(Khairathabad)",RTI_telangana,Hyderabad,NA
Telangana,Handicrafts Welfare,RTI_telangana,,NA
Telangana,"Health Medical & Family Welfare Department,ADILABAD",RTI_telangana,Adilabad,NA
Telangana,"Health Medical & Family Welfare Department,ASIFABAD (Komaram Bheem)",RTI_telangana,ASIFABAD (Komaram Bheem),NA
Telangana,"Health Medical & Family Welfare Department,BHUPALPALLY (JAYASHANKER)",RTI_telangana,Jayashankar Bhupalapally,NA
Telangana,"Health Medical & Family Welfare Department,GADWAL (JOGULAMBA)",RTI_telangana,GADWAL (JOGULAMBA),NA
Telangana,"Health Medical & Family Welfare Department,HANAMAKONDA",RTI_telangana,HANAMAKONDA,NA
Telangana,"Health Medical & Family Welfare Department,HYDERABAD",RTI_telangana,Hyderabad,NA
Telangana,"Health Medical & Family Welfare Department,JAGITYAL",RTI_telangana,JAGITYAL,NA
Telangana,"Health Medical & Family Welfare Department,JANAGOAN",RTI_telangana,JANAGOAN,NA
Telangana,"Health Medical & Family Welfare Department,KAMAREDDY",RTI_telangana,Kamareddy,NA
Telangana,"Health Medical & Family Welfare Department,KARIMNAGAR",RTI_telangana,Karimnagar,NA
Telangana,"Health Medical & Family Welfare Department,KHAMMAM",RTI_telangana,Khammam,NA
Telangana,"Health Medical & Family Welfare Department,KOTHAGUDEM (BADADRI)",RTI_telangana,Bhadradri Kothagudem,NA
Telangana,"Health Medical & Family Welfare Department,MAHABUBABAD",RTI_telangana,Mahabubabad,NA
Telangana,"Health Medical & Family Welfare Department,MAHABUBNAGAR",RTI_telangana,Mahabubnagar,NA
Telangana,"Health Medical & Family Welfare Department,MEDAK",RTI_telangana,Medak,NA
Telangana,"Health Medical & Family Welfare Department,MEDCHAL",RTI_telangana,Medchal,NA
Telangana,"Health Medical & Family Welfare Department,MULUGU",RTI_telangana,Mulugu,NA
Telangana,"Health Medical & Family Welfare Department,NAGARKURNOOL",RTI_telangana,Nagarkurnool,NA
Telangana,"Health Medical & Family Welfare Department,NALGONDA",RTI_telangana,Nalgonda,NA
Telangana,"Health Medical & Family Welfare Department,NARAYANPET",RTI_telangana,Narayanpet,NA
Telangana,"Health Medical & Family Welfare Department,NIRMAL",RTI_telangana,Nirmal,NA
Telangana,"Health Medical & Family Welfare Department,NIZAMABAD",RTI_telangana,Nizamabad,NA
Telangana,"Health Medical & Family Welfare Department,PEDDAPALLY",RTI_telangana,PEDDAPALLY,NA
Telangana,"Health Medical & Family Welfare Department,RANGA REDDY",RTI_telangana,Ranga Reddy,NA
Telangana,"Health Medical & Family Welfare Department,SANGAREDDY",RTI_telangana,Sangareddy,NA
Telangana,"Health Medical & Family Welfare Department,SIDDIPET",RTI_telangana,Siddipet,NA
Telangana,"Health Medical & Family Welfare Department,SURYAPET",RTI_telangana,Suryapet,NA
Telangana,"Health Medical & Family Welfare Department,VIKARABAD",RTI_telangana,Vikarabad,NA
Telangana,"Health Medical & Family Welfare Department,WANAPARTHY",RTI_telangana,Wanaparthy,NA
Telangana,"Health Medical & Family Welfare Department,WARANGAL",RTI_telangana,Warangal,NA
Telangana,"Health Medical & Family Welfare Department,YADADRI",RTI_telangana,YADADRI,NA
Telangana,"Health Medical & Family Welfare, MANCHERIAL",RTI_telangana,Mancherial,NA
Telangana,"Health Medical & Family Welfare, SIRICILLA",RTI_telangana,Rajanna Sircilla,NA
Telangana,"Health Medical &Family Welfare, Nizamabad",RTI_telangana,Nizamabad,NA
Telangana,"Health, Medical & Family Welfare Department, (Drug Inspector), Jangaon",RTI_telangana,Jangaon,NA
Telangana,"Health, Medical & Family Welfare Department, Jangaon",RTI_telangana,Jangaon,NA
Telangana,"Health, Medical And Family Welfare Department, Begum Bazar Hyderabad",RTI_telangana,Hyderabad,NA
Telangana,"Health, Medical And Family Welfare Department, Hyderabad",RTI_telangana,Hyderabad,NA
Telangana,"Health, Medical and Family Welfare",RTI_telangana,Medical and Family Welfare,NA
Telangana,"Health,Medical &Family Welfare department(Area Hospital) Bellampally",RTI_telangana,Medical &Family Welfare department(Area Hospital) Bellampally,NA
Telangana,"Health,Medical &Family Welfare Department(Drugs Control)Bhupalpally",RTI_telangana,Jayashankar Bhupalapally,NA
Telangana,"Health,medical &family welfare Department(RAJIV AROGYA SRI HEALTH CARE",RTI_telangana,medical &family welfare Department(RAJIV AROGYA SRI HEALTH CARE,NA
Telangana,"Health,Medical &Family Welfare department, Chennur",RTI_telangana,Chennur,NA
Telangana,"Health,Medical &Family Welfare, Khaleelwadi, Nizamabad",RTI_telangana,Nizamabad,NA
Telangana,"Health,Medical And Family Welfare Department (Hospital), Peddapally",RTI_telangana,Peddapally,NA
Telangana,"Health,Medical and Family Welfare Department, Narayanpet",RTI_telangana,Narayanpet,NA
Telangana,"Health,Medical and Family Welfare Department,Hyderabad",RTI_telangana,Hyderabad,NA
Telangana,"Health,Medical and Family welfare Department,kothagudem",RTI_telangana,Bhadradri Kothagudem,NA
Telangana,"Health,Medical and Family welfare Department,Shamirpet",RTI_telangana,Shamirpet,NA
Telangana,"Health,Medical&Family Department(PHC) BIBINAGAR,Yadadri",RTI_telangana,Yadadri,NA
Telangana,"Health,Medical&Family Department, Addagudur",RTI_telangana,Addagudur,NA
Telangana,"Health,Medical&Family Department, Bollepally",RTI_telangana,Bollepally,NA
Telangana,"Health,Medical&Family Department, KONDAMADUGU",RTI_telangana,KONDAMADUGU,NA
Telangana,"Health,Medical&Family Department, Velvarthy",RTI_telangana,Velvarthy,NA
Telangana,"Health,Medical&Family Department,bommalaramram",RTI_telangana,bommalaramram,NA
Telangana,"Health,Medical&Family Department,Motakondur",RTI_telangana,Motakondur,NA
Telangana,"Health,Medical&Family Department,Munipampula",RTI_telangana,Munipampula,NA
Telangana,"Health,Medical&Family Department,Pochampally",RTI_telangana,Pochampally,NA
Telangana,"Health,Medical&Family Department,Rajapet",RTI_telangana,Rajapet,NA
Telangana,"Health,Medical&Family Department,Ramannapet",RTI_telangana,Ramannapet,NA
Telangana,"Health,Medical&Family Department,S.Narayanapur",RTI_telangana,S.Narayanapur,NA
Telangana,"Health,Medical&Family Department,Sharajipet",RTI_telangana,Sharajipet,NA
Telangana,"Health,Medical&Family Department,Thangadapally",RTI_telangana,Thangadapally,NA
Telangana,"Health,Medical&Family Department,thurkapally",RTI_telangana,thurkapally,NA
Telangana,"Health,Medical&Family Department,VARKATPALLY",RTI_telangana,VARKATPALLY,NA
Telangana,"Health,Medical&Family Department,Vemulakonda",RTI_telangana,Vemulakonda,NA
Telangana,"Health,Medical&Family Department,Yadadri",RTI_telangana,Yadadri,NA
Telangana,"Health,Medical&Family Department,Yadagirigutta",RTI_telangana,Yadagirigutta,NA
Telangana,"Health,Medical&Family Welfare Department(Drugs),Medak",RTI_telangana,Medak,NA
Telangana,"Health,Medical&Family welfare Department,Mulugu",RTI_telangana,Mulugu,NA
Telangana,"Health,Medical&family welfare dept(TG INDUSTRIALHEALTHCLINIC LIMITED)",RTI_telangana,Medical&family welfare dept(TG INDUSTRIALHEALTHCLINIC LIMITED),NA
Telangana,"Health,medical&Family Welfare, Mahabuababd",RTI_telangana,Mahabuababd,NA
Telangana,"Health,medical&Family Welfare, Mahabubabad",RTI_telangana,Mahabubabad,NA
Telangana,"Higher Education (Intermediate Education), Rajanna Sircilla",RTI_telangana,Rajanna Sircilla,NA
Telangana,"Higher Education Department , Hyderabad",RTI_telangana,Hyderabad,NA
Telangana,Higher Education Department( Intermediate Education)Jangaon,RTI_telangana,Jangaon,NA
Telangana,"Higher Education Department(Polytechnic for Womens (SC)), Karimnagar",RTI_telangana,Karimnagar,NA
Telangana,"Higher Education( Intermediate Education)Department,Medak",RTI_telangana,Medak,NA
Telangana,"HIGHER EDUCATION(Collegiate Education)Department,Eturnagaram",RTI_telangana,Eturnagaram,NA
Telangana,"HIGHER EDUCATION(Collegiate Education)Department,Mulugu",RTI_telangana,Mulugu,NA
Telangana,Higher Education(Govt Medical college)Nagarkurnool,RTI_telangana,Nagarkurnool,NA
Telangana,Higher Education(Intermediate Education )Kamareddy,RTI_telangana,Kamareddy,NA
Telangana,"Higher Education(Intermediate Education)Department,Mulugu",RTI_telangana,Mulugu,NA
Telangana,Higher Education(SATAVAHANA UNIVERSITY)KARIMNAGAR,RTI_telangana,Karimnagar,NA
Telangana,Higher Education(Technical Education )Kosgi,RTI_telangana,Kosgi,NA
Telangana,"Higher Education(TS Council of Higher Education)Department,Hyd",RTI_telangana,Hyd,NA
Telangana,"Higher(GOVERNMENT DEGREE COLLEGE)Department, SIRCILLA",RTI_telangana,SIRCILLA,NA
Telangana,"Home (Fire Service)Department,Kamareddy",RTI_telangana,Kamareddy,NA
Telangana,Home Depaertment(Intelligence)Hyd,RTI_telangana,Hyd,NA
Telangana,"Home Department (ACP Stn.), Ghanpur,Jangaon",RTI_telangana,Jangaon,NA
Telangana,"Home Department (CI) Palakurthy,Jangaon",RTI_telangana,Jangaon,NA
Telangana,"Home Department , Hyderabad",RTI_telangana,Hyderabad,NA
Telangana,"Home Department Lingala Ghanpur,Jangaon",RTI_telangana,Jangaon,NA
Telangana,"Home Department Raghunathpally,Jangaon",RTI_telangana,Jangaon,NA
Telangana,"Home Department( Police) Medchal Zone, Cyberabad",RTI_telangana,Medchal,NA
Telangana,Home Department( Prosecutions)Hyderabad,RTI_telangana,Hyderabad,NA
Telangana,"Home Department((TGSP, Battalions), Hyderabad",RTI_telangana,Hyderabad,NA
Telangana,"Home Department(10th Battalion), Jogulamba Gadwal",RTI_telangana,Jogulamba Gadwal,NA
Telangana,"Home Department(12th Battalion),Nalgonda",RTI_telangana,Nalgonda,NA
Telangana,"Home Department(13th Battalion, TGSP), Mancherial",RTI_telangana,Mancherial,NA
Telangana,"Home Department(15th Battalion),Khammam",RTI_telangana,Khammam,NA
Telangana,"Home Department(17th Battalion TGSP), Rajanna Siricilla",RTI_telangana,Rajanna Sircilla,NA
Telangana,"Home Department(2nd Battalion),Adilabad",RTI_telangana,Adilabad,NA
Telangana,"Home Department(3rd Battalion), Ibrahmpatnam",RTI_telangana,Ibrahmpatnam,NA
Telangana,"Home Department(4th Battalion), Warangal",RTI_telangana,Warangal,NA
Telangana,"Home Department(6th TGSP (IR) Battalion), Bhadradri Kothagudem",RTI_telangana,Bhadradri Kothagudem,NA
Telangana,"Home Department(7th Battalion TGSP), Dichpally",RTI_telangana,Dichpally,NA
Telangana,"Home Department(8th Battalion TGSP), Kondapur",RTI_telangana,Kondapur,NA
Telangana,"Home Department(ACP), Jangaon",RTI_telangana,Jangaon,NA
Telangana,"Home Department(ADGP, Women Safety Wing),Hyderabad",RTI_telangana,Hyderabad,NA
Telangana,"Home Department(ADGP. Technical Services),Hyderabad",RTI_telangana,Hyderabad,NA
Telangana,"Home Department(CI) Narmetta,Jangaon",RTI_telangana,Jangaon,NA
Telangana,"Home Department(CI), Jangaon",RTI_telangana,Jangaon,NA
Telangana,"Home Department(Commandant, 1st Battalion), Hyderabad",RTI_telangana,Hyderabad,NA
Telangana,"Home Department(Commandant, 5th Battalion TGSP (IR)), Mulugu",RTI_telangana,Mulugu,NA
Telangana,"Home Department(Cyber Security Bureau),Hyderabad",RTI_telangana,Hyderabad,NA
Telangana,"Home Department(DIG of Police,IT&C),Hyderabad",RTI_telangana,Hyderabad,NA
Telangana,"Home Department(District Fire Office),Yadadri Bhuavangiri",RTI_telangana,Yadadri Bhuavangiri,NA
Telangana,"Home Department(Fire ),Mulugu",RTI_telangana,Mulugu,NA
Telangana,Home Department(Fire Outpost) Ramannapet,RTI_telangana,Ramannapet,NA
Telangana,Home Department(Fire Station )Bhongir,RTI_telangana,Bhongir,NA
Telangana,Home Department(Fire Station )Yadagirigutta,RTI_telangana,Yadagirigutta,NA
Telangana,Home Department(Fire Station) Alair,RTI_telangana,Alair,NA
Telangana,Home Department(Fire Station) Mothkur,RTI_telangana,Mothkur,NA
Telangana,Home Department(Fire Station)Choutuppal,RTI_telangana,Choutuppal,NA
Telangana,"Home Department(Greyhounds),Hyderabad",RTI_telangana,Hyderabad,NA
Telangana,"Home Department(Inspector General of Police, Railways),Hyderabad",RTI_telangana,Hyderabad,NA
Telangana,"Home Department(OCTOPUS),Hyderabad",RTI_telangana,Hyderabad,NA
Telangana,"Home Department(Police Training College), Amberpet,Hyderabad",RTI_telangana,Hyderabad,NA
Telangana,"Home Department(Police Training College), Karimnagar",RTI_telangana,Karimnagar,NA
Telangana,"Home Department(Police Training College), Warangal",RTI_telangana,Warangal,NA
Telangana,"Home Department(Police Transport Organization),Hyderabad",RTI_telangana,Hyderabad,NA
Telangana,"Home Department(Police), Jangaon",RTI_telangana,Jangaon,NA
Telangana,"Home Department(SHO) Devaruppula, Jangaon",RTI_telangana,Jangaon,NA
Telangana,"Home Department(SHO), Bachannapet,Jangaon",RTI_telangana,Jangaon,NA
Telangana,"Home Department(SHO), Jangaon",RTI_telangana,Jangaon,NA
Telangana,"Home Department(SHO), Kodakandla,Jangaon",RTI_telangana,Jangaon,NA
Telangana,"Home Department(SHO), Narmetta,Jangaon",RTI_telangana,Jangaon,NA
Telangana,"Home Department(SHO), Palakurthy,Jangaon",RTI_telangana,Jangaon,NA
Telangana,"Home Department(SHO), Tharigoppula,Jangaon",RTI_telangana,Jangaon,NA
Telangana,"Home Department(SHO), Zaffergadh,Jangaon",RTI_telangana,Jangaon,NA
Telangana,"Home Department(Special Armed Reserve Central Police Lines),Hyderabad",RTI_telangana,Hyderabad,NA
Telangana,"Home Department(Telangana Integrated Command and Control Centre),Hyd",RTI_telangana,Hyd,NA
Telangana,"Home Department(Telangana Police Recruitment Board),Hyderabad",RTI_telangana,Hyderabad,NA
Telangana,"Home Department(Telangana State Forensic Science Laboratory),Hyderabad",RTI_telangana,Hyderabad,NA
Telangana,"Home Department, Jangaon",RTI_telangana,Jangaon,NA
Telangana,"Home Department,Adilabad",RTI_telangana,Adilabad,NA
Telangana,"Home Department,Chilpur, jangaon",RTI_telangana,Jangaon,NA
Telangana,"Home Department,Hyderabad",RTI_telangana,Hyderabad,NA
Telangana,"Home Department,Karimnagar",RTI_telangana,Karimnagar,NA
Telangana,"Home Department,Khammam",RTI_telangana,Khammam,NA
Telangana,"Home Department,Mahabubnagar",RTI_telangana,Mahabubnagar,NA
Telangana,"Home Department,Medak",RTI_telangana,Medak,NA
Telangana,"Home Department,Nalgonda",RTI_telangana,Nalgonda,NA
Telangana,"Home Department,Nizamabad",RTI_telangana,Nizamabad,NA
Telangana,"Home Department,Rangareddy",RTI_telangana,Ranga Reddy,NA
Telangana,"Home Department,Saifabad,Hyderabad",RTI_telangana,Hyderabad,NA
Telangana,"Home Department,Somajiguda,Hyd",RTI_telangana,Hyd,NA
Telangana,"Home Department,Warangal",RTI_telangana,Warangal,NA
Telangana,"Home( Fire)Department, Narayanpet",RTI_telangana,Narayanpet,NA
Telangana,"Home( Fire)Department,,Makthal",RTI_telangana,Makthal,NA
Telangana,"Home( Fire, Disaster Response, Emergency and Civil Defence) Department",RTI_telangana,Emergency and Civil Defence) Department,NA
Telangana,"Home(Police)Department, Kamareddy",RTI_telangana,Kamareddy,NA
Telangana,"Home(Police)Department, Narayanapet",RTI_telangana,Narayanapet,NA
Telangana,Horticulture,RTI_telangana,,NA
Telangana,Hyderabad Agriculture Cooperative Association,RTI_telangana,Hyderabad,NA
Telangana,"I & PR Department,Nagarkurnool",RTI_telangana,Nagarkurnool,NA
Telangana,"Industries & Commerce Department(Commerce and Export Promotion),Hyd",RTI_telangana,Hyd,NA
Telangana,"Industries & Commerce Department, Bodhan",RTI_telangana,Bodhan,NA
Telangana,"Industries & Commerce Department, Khammam",RTI_telangana,Khammam,NA
Telangana,"Industries & Commerce Department,Abids,Hyd",RTI_telangana,Hyd,NA
Telangana,"Industries & Commerce Department,Mahabubabad",RTI_telangana,Mahabubabad,NA
Telangana,"Industries & Commerce Department,Nizamabad",RTI_telangana,Nizamabad,NA
Telangana,"Industries & Commerce Department,Sangareddy",RTI_telangana,Sangareddy,NA
Telangana,"Industries & Commerce Dept(TG State Avation Corp Ltd),Begumpet",RTI_telangana,Begumpet,NA
Telangana,"Industries &Commerce Department,Nagarkurnool",RTI_telangana,Nagarkurnool,NA
Telangana,"Industries &commerceDepartment,kothagudem",RTI_telangana,Bhadradri Kothagudem,NA
Telangana,"Industries and Commerce Department ,Hyderabad",RTI_telangana,Hyderabad,NA
Telangana,"Industries&Commerce Department,Khammam",RTI_telangana,Khammam,NA
Telangana,"Industries&Commerce (Industries Centre)Department, Peddapalli",RTI_telangana,Peddapalli,NA
Telangana,"Industries&Commerce Department,Mahabubnagar",RTI_telangana,Mahabubnagar,NA
Telangana,"Industries&Commerce Department,MANCHERIAL",RTI_telangana,Mancherial,NA
Telangana,"Industries&Commerce Department,Mulugu",RTI_telangana,Mulugu,NA
Telangana,"Industries&Commerce Department,Nalgonda",RTI_telangana,Nalgonda,NA
Telangana,"Industries&Commerce Depertment,Narayanpet",RTI_telangana,Narayanpet,NA
Telangana,"Industries&Commerce(Handloom & Textiles)Department, Jangaon",RTI_telangana,Jangaon,NA
Telangana,"Industries&Commerce(Handlooms and Textiles) Department, Narayanpet",RTI_telangana,Narayanpet,NA
Telangana,"Industries&CommerceDepartment, Jangaon",RTI_telangana,Jangaon,NA
Telangana,"Information & Public Relations(I&PR),Jangaon",RTI_telangana,Jangaon,NA
Telangana,"Information & Public Relations,Bhupalpally",RTI_telangana,Jayashankar Bhupalapally,NA
Telangana,Information and Public Relations,RTI_telangana,,NA
Telangana,"Information PUBLIC RELATIONS DEPARTMENT, RAJANNA SIRICILLA",RTI_telangana,Rajanna Sircilla,NA
Telangana,Information Technology,RTI_telangana,,NA
Telangana,"Information&Public Relation Department,Mulugu",RTI_telangana,Mulugu,NA
Telangana,"Information&Public Relations , Mancherial",RTI_telangana,Mancherial,NA
Telangana,InformationTechnology Electronics and communications (TGTS),RTI_telangana,,NA
Telangana,Infrastructure Investments,RTI_telangana,,NA
Telangana,Instiution of Lokayukta of Telangana,RTI_telangana,,NA
Telangana,"Irriation & CAD (IW&PW)Department,Bhoothpur",RTI_telangana,Bhoothpur,NA
Telangana,"Irriation & CAD (IW&PW)Department,Mahabubnagar",RTI_telangana,Mahabubnagar,NA
Telangana,"Irriation & CAD Department(Circle No.2),Mahabubnagar",RTI_telangana,Mahabubnagar,NA
Telangana,"Irriation & CAD(IW&PW) Department,Devarkadra",RTI_telangana,Devarkadra,NA
Telangana,"Irriation & CAD(IW&PW) Department,Mahabubnagar",RTI_telangana,Mahabubnagar,NA
Telangana,Irrigation & CAD (IW&PW)Department,RTI_telangana,Department,NA
Telangana,"Irrigation & CAD (IW&PW)Department,EE 6 Division Aswapuram",RTI_telangana,EE 6 Division Aswapuram,NA
Telangana,"Irrigation & CAD (IW&PW)Department,EE Division 1 Kothagudem",RTI_telangana,Bhadradri Kothagudem,NA
Telangana,"Irrigation & CAD (IW&PW)Department,EE Division 2 Aswaraopeta",RTI_telangana,EE Division 2 Aswaraopeta,NA
Telangana,"Irrigation & CAD (IW&PW)Department,EE Division 3 Yellandu",RTI_telangana,EE Division 3 Yellandu,NA
Telangana,"Irrigation & CAD Department(Division No. 02),Sangareddy",RTI_telangana,Sangareddy,NA
Telangana,Irrigation & CAD Department(Division No.6) GV Gudem,RTI_telangana,GV Gudem,NA
Telangana,Irrigation & CAD Department(Division No.6) GV Gudem Nalgonda,RTI_telangana,Nalgonda,NA
Telangana,Irrigation & CAD Department(EE/Divn.4)Husnabad,RTI_telangana,Husnabad,NA
Telangana,Irrigation & CAD Department(QC&I DIVISION NO.7)Karimnagar,RTI_telangana,Karimnagar,NA
Telangana,"Irrigation & CAD Department,Armoor",RTI_telangana,Armoor,NA
Telangana,"Irrigation & CAD Department,Armoor constiuency",RTI_telangana,Armoor constiuency,NA
Telangana,"Irrigation & CAD Department,Balkonda",RTI_telangana,Balkonda,NA
Telangana,"Irrigation & CAD Department,Bodhan",RTI_telangana,Bodhan,NA
Telangana,"Irrigation & CAD Department,Chintal basti,Hyd",RTI_telangana,Hyd,NA
Telangana,"Irrigation & CAD Department,Division No.7, Ramagundam",RTI_telangana,Ramagundam,NA
Telangana,"Irrigation & CAD Department,Hyderabad",RTI_telangana,Hyderabad,NA
Telangana,"Irrigation & CAD Department,Karimnagar",RTI_telangana,Karimnagar,NA
Telangana,"Irrigation & CAD Department,Mahabubnagar",RTI_telangana,Mahabubnagar,NA
Telangana,"Irrigation & CAD Department,Mint Compound, Khairatabad",RTI_telangana,Khairatabad,NA
Telangana,"Irrigation & CAD Department,Nalgonda",RTI_telangana,Nalgonda,NA
Telangana,"Irrigation & CAD Department,Nizamabad",RTI_telangana,Nizamabad,NA
Telangana,"Irrigation & CAD Department,Nizambad",RTI_telangana,Nizambad,NA
Telangana,"Irrigation & CAD Department,Nizambad Urban",RTI_telangana,Nizambad Urban,NA
Telangana,"Irrigation & CAD Department,Ramagundam,Peddapalli",RTI_telangana,Peddapalli,NA
Telangana,"Irrigation & CAD Department,Siddipet",RTI_telangana,Siddipet,NA
Telangana,"Irrigation & CAD Department,SRSP Camp, Choppadandi",RTI_telangana,Choppadandi,NA
Telangana,"Irrigation & CAD Department,WALAMTARI, Hyderabad",RTI_telangana,Hyderabad,NA
Telangana,"Irrigation & CAD Department,Yellammagutta",RTI_telangana,Yellammagutta,NA
Telangana,Irrigation & CAD Department9Irrigation)Wanaparthy,RTI_telangana,Wanaparthy,NA
Telangana,"Irrigation & CAD( Chaingate)Department,Nirmal",RTI_telangana,Nirmal,NA
Telangana,"Irrigation & CAD(IW&PW) Department, Division No.10, Nekkonda(M)",RTI_telangana,Nekkonda(M),NA
Telangana,"Irrigation & CAD(IW&PW) Department, Division No.8, Mahabubabad",RTI_telangana,Mahabubabad,NA
Telangana,"Irrigation & CAD(IW&PW) Department, Division No.9, Maripeda(M)",RTI_telangana,Maripeda(M),NA
Telangana,"Irrigation & CAD(IW&PW) Department, Mahabubabad Circle",RTI_telangana,Mahabubabad,NA
Telangana,"Irrigation & CAD(IW&PW) Department, Division 2 Aswaraopeta",RTI_telangana,Division 2 Aswaraopeta,NA
Telangana,"Irrigation & CAD(IW&PW) Department, Division 3 Yellandu",RTI_telangana,Division 3 Yellandu,NA
Telangana,"Irrigation & CAD(IW&PW) Department, Huzurabad",RTI_telangana,Huzurabad,NA
Telangana,"Irrigation & CAD(IW&PW) Department, Irrigation Circle Bhadrachalam",RTI_telangana,Irrigation Circle Bhadrachalam,NA
Telangana,"Irrigation & CAD(IW&PW) Department, Marriguda",RTI_telangana,Marriguda,NA
Telangana,"Irrigation & CAD(IW&PW) Department, Medak",RTI_telangana,Medak,NA
Telangana,"Irrigation & CAD(IW&PW) Department,Division 5 Bhadrachalam",RTI_telangana,Division 5 Bhadrachalam,NA
Telangana,"Irrigation & CAD(IW&PW) Department,EE Division 4 Pinapaka",RTI_telangana,EE Division 4 Pinapaka,NA
Telangana,"Irrigation & CAD(IW&PW) Department,EE Division 5 Bhadrachalam",RTI_telangana,EE Division 5 Bhadrachalam,NA
Telangana,"Irrigation & CAD(IW&PW) Department,Hyderabad",RTI_telangana,Hyderabad,NA
Telangana,"Irrigation & CAD(IW&PW) Department,Kothagudem",RTI_telangana,Bhadradri Kothagudem,NA
Telangana,"Irrigation & CAD(IW&PW) Department,r Division 4 Pinapaka",RTI_telangana,r Division 4 Pinapaka,NA
Telangana,"Irrigation & CAD(IW&PW) Department,SE Irrigation Circle Kothagudem",RTI_telangana,Bhadradri Kothagudem,NA
Telangana,"Irrigation & CAD(IW&PW) Dept,K.C.Colony, Chinthagattu Camp Hanumakonda",RTI_telangana,Hanamkonda,NA
Telangana,"Irrigation &CAD Department,Sangareddy",RTI_telangana,Sangareddy,NA
Telangana,"Irrigation &CAD ,Department,peddapally(Manthani)",RTI_telangana,peddapally(Manthani),NA
Telangana,"Irrigation &CAD Department ,eddakalvalaCamp,peddapally",RTI_telangana,peddapally,NA
Telangana,"Irrigation &CAD Department(Telangana Development Corporation Lmt),Hyd",RTI_telangana,Hyd,NA
Telangana,"Irrigation &CAD Department,(Division No.1)Adilabad",RTI_telangana,Adilabad,NA
Telangana,"Irrigation &CAD Department,Annapurna colony",RTI_telangana,Annapurna colony,NA
Telangana,"Irrigation &CAD Department,Bhupalpally",RTI_telangana,Jayashankar Bhupalapally,NA
Telangana,"Irrigation &CAD Department,Bhupalpally-02",RTI_telangana,Jayashankar Bhupalapally,NA
Telangana,"Irrigation &CAD Department,Ramagundam",RTI_telangana,Ramagundam,NA
Telangana,"Irrigation &CAD Department,Sulthanabad",RTI_telangana,Sulthanabad,NA
Telangana,"Irrigation &CAD,Department,peddapally",RTI_telangana,peddapally,NA
Telangana,IRRIGATION AND CAD DEPARTMENT Gadwal,RTI_telangana,,NA
Telangana,"IRRIGATION AND CAD DEPARTMENT Division No.4, Gadwal",RTI_telangana,Gadwal,NA
Telangana,"IRRIGATION AND CAD DEPARTMENT, Division No.1, Gadwal",RTI_telangana,Gadwal,NA
Telangana,"IRRIGATION AND CAD DEPARTMENT, Division No.2, Gadwal",RTI_telangana,Gadwal,NA
Telangana,"IRRIGATION AND CAD DEPARTMENT, Division No.3, Gadwal",RTI_telangana,Gadwal,NA
Telangana,"Irrigation and CAD Department, Mahabubnagar",RTI_telangana,Mahabubnagar,NA
Telangana,"Irrigation&CAD (Mission Bhagirata)Department,chevella",RTI_telangana,chevella,NA
Telangana,"Irrigation&CAD Department,Division No.1, Mancherial",RTI_telangana,Mancherial,NA
Telangana,"Irrigation&CAD(IW&PW)Dept,Irrigation Circle(Laxmidevipally),Kothagudem",RTI_telangana,Bhadradri Kothagudem,NA
Telangana,"Irrrigation & CAD Department,Gajwel",RTI_telangana,Gajwel,NA
Telangana,Korutla Municipality,RTI_telangana,,NA
Telangana,"Labour ,Employment Training&Factories(Corporation) Department,Jagtial",RTI_telangana,Jagtial,NA
Telangana,"Labour Employement Training&Factories Department,Jagtial",RTI_telangana,Jagtial,NA
Telangana,"Labour Employmen,Training &Factories Department, Banswada",RTI_telangana,Banswada,NA
Telangana,"Labour Employmen,Training &Factories Department,Kamareddy",RTI_telangana,Kamareddy,NA
Telangana,"Labour Employment ,Training &Factories Department, Kukatpally",RTI_telangana,Kukatpally,NA
